关键字,搜索日期,用户ID,用户昵称,微博时间,发自,内容,转发,评论,点赞,博文地址,博主首页
MU5735,2022-03-21,3670754273,伊卡洛斯尹,2022年03月21日 22:59,OnePlus 7T,#mu5735#刚看过这个电影，希望找到黑匣子查清楚事情真想,,,2,https://s.weibo.com/weibo?q=%23mu5735%23
MU5735,2022-03-22,3105978612,谢谢东升,2022年03月22日 22:43,iPhone客户端,【#失事飞机残骸抛撒面积非常大#，甚至出现在山的另一边】东航坠机事故搜救工作正全力进行。总台记者在现场了解到：①#MU5735坠机区果园梯田被冲击成平地#、水坑，大腿粗的竹子撕裂倒伏，一些树干完全断裂；②救援核心区约半个足球场大，但飞机残骸的抛撒面积非常大，山的另一边甚至也发现飞机残骸，搜寻工作非常艰难。#总台直击东航坠机事故救援现场# L央视新闻的微博视频 收起d,,,1,https://s.weibo.com/weibo?q=%23%E6%80%BB%E5%8F%B0%E7%9B%B4%E5%87%BB%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E6%95%85%E6%95%91%E6%8F%B4%E7%8E%B0%E5%9C%BA%23//weibo.com/3105978612/LkXtnb9Fr?refer_flag=1001030103_http://t.cn/A66XjQqVhttps://s.weibo.com/weibo?q=%23%E5%A4%B1%E4%BA%8B%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E6%8A%9B%E6%92%92%E9%9D%A2%E7%A7%AF%E9%9D%9E%E5%B8%B8%E5%A4%A7%23javascript:void(0);https://s.weibo.com/weibo?q=%23MU5735%E5%9D%A0%E6%9C%BA%E5%8C%BA%E6%9E%9C%E5%9B%AD%E6%A2%AF%E7%94%B0%E8%A2%AB%E5%86%B2%E5%87%BB%E6%88%90%E5%B9%B3%E5%9C%B0%23
MU5735,2022-03-22,5885640466,广西反邪教,2022年03月22日 22:43,微博视频号,【#东航坠机事故原因尚无清晰判断# 将全力搜集各方证据】中国民用航空局航空安全办公室主任朱涛通报，本次事故飞机损毁严重，调查难度很大。鉴于调查工作刚刚开始，以目前掌握的信息，还无法对于事故的原因有一个清晰的判断。下一步调查组将全力以赴搜集各方证据，重点在事发现场飞行记录器的搜寻，并综合各方面信息开展事故原因分析工作，深入全面查明事故原因，一旦调查工作取得进展，将在第一时间公布。#mu5735搜寻新闻发布会# L人民日报的微博视频 收起d,,,1,//weibo.com/5885640466/LkXtj6i1g?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E6%95%85%E5%8E%9F%E5%9B%A0%E5%B0%9A%E6%97%A0%E6%B8%85%E6%99%B0%E5%88%A4%E6%96%AD%23http://t.cn/A66X8Rq3javascript:void(0);https://s.weibo.com/weibo?q=%23mu5735%E6%90%9C%E5%AF%BB%E6%96%B0%E9%97%BB%E5%8F%91%E5%B8%83%E4%BC%9A%23
MU5735,2022-03-22,3761691972,检察官张聪,2022年03月22日 22:42,HarmonyOS设备,【#失事飞机残骸抛撒面积非常大#】东航坠机事故搜救工作正全力进行。总台记者在现场了解到：①#MU5735坠机区果园梯田被冲击成平地#、水坑，大腿粗的竹子撕裂倒伏，一些树干完全断裂；②救援核心区约半个足球场大，但飞机残骸的抛撒面积非常大，山的另一边甚至也发现飞机残骸，搜寻工作非常艰难。L央视新闻的微博视频 2固原 收起d,1,2,2,http://t.cn/R2WxD8Qhttp://t.cn/A66XjQqVhttps://s.weibo.com/weibo?q=%23%E5%A4%B1%E4%BA%8B%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E6%8A%9B%E6%92%92%E9%9D%A2%E7%A7%AF%E9%9D%9E%E5%B8%B8%E5%A4%A7%23javascript:void(0);https://s.weibo.com/weibo?q=%23MU5735%E5%9D%A0%E6%9C%BA%E5%8C%BA%E6%9E%9C%E5%9B%AD%E6%A2%AF%E7%94%B0%E8%A2%AB%E5%86%B2%E5%87%BB%E6%88%90%E5%B9%B3%E5%9C%B0%23//weibo.com/3761691972/LkXt7fW0R?refer_flag=1001030103_
MU5735,2022-03-22,1645705403,国际在线,2022年03月22日 22:42,微博视频号,【民航局：#失事飞机损毁严重调查难度很大#】中国民用航空局航空安全办公室主任朱涛通报，本次事故飞机损毁严重，调查难度很大。鉴于调查工作刚刚开始，以目前掌握的信息，#目前无法清晰判断MU5735事故原因#。下一步调查组将全力以赴搜集各方证据，重点在事发现场飞行记录器的搜寻，并综合各方面信息开展事故原因分析工作，深入全面查明事故原因，一旦调查工作取得进展，将在第一时间公布。O发布会视频丨目前对事故原因尚无清晰判断 将全力搜集各方证据（@央视新闻 ）#东航坠机事故原因尚无清晰判断# #飞机黑匣子电池可使用30天左右# L央视新闻的微博视频 收起d,,,1,https://s.weibo.com/weibo?q=%23%E7%9B%AE%E5%89%8D%E6%97%A0%E6%B3%95%E6%B8%85%E6%99%B0%E5%88%A4%E6%96%ADMU5735%E4%BA%8B%E6%95%85%E5%8E%9F%E5%9B%A0%23http://t.cn/A66XRLjLhttps://s.weibo.com/weibo?q=%23%E5%A4%B1%E4%BA%8B%E9%A3%9E%E6%9C%BA%E6%8D%9F%E6%AF%81%E4%B8%A5%E9%87%8D%E8%B0%83%E6%9F%A5%E9%9A%BE%E5%BA%A6%E5%BE%88%E5%A4%A7%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E6%95%85%E5%8E%9F%E5%9B%A0%E5%B0%9A%E6%97%A0%E6%B8%85%E6%99%B0%E5%88%A4%E6%96%AD%23https://s.weibo.com/weibo?q=%23%E9%A3%9E%E6%9C%BA%E9%BB%91%E5%8C%A3%E5%AD%90%E7%94%B5%E6%B1%A0%E5%8F%AF%E4%BD%BF%E7%94%A830%E5%A4%A9%E5%B7%A6%E5%8F%B3%23http://t.cn/A66XRLjK//weibo.com/n/%E5%A4%AE%E8%A7%86%E6%96%B0%E9%97%BBjavascript:void(0);//weibo.com/1645705403/LkXt5q9AK?refer_flag=1001030103_
MU5735,2022-03-22,7087832320,在现世寻梦,2022年03月22日 22:42,Redmi 10X 全芯超越,#mu5735# 对于东航事件，真的让我们很痛心很难过！有的时候，灾难真的就在我们的身边，我们是多么的渺小多么的弱小无助。我们不能够想象到我们132位同胞在8000米垂直下降时是有多么的绝望多么的无助，我们都希望这不是真的，可是事情已经发生了，让我们不得不去面对这样的现实。希望尽快找到在mu5735中的黑匣子，尽快查明真相查清楚事情的来龙去脉。黑夜过后，总能看见最美的太阳，冬日已去，期待春暖花开，中国加油！我们都期待希望，在不久的将来，一切都会好起来！🙏🙏🙏　　　　 收起d,,,赞,//weibo.com/7087832320/LkXsX9Ray?refer_flag=1001030103_javascript:void(0);https://s.weibo.com/weibo?q=%23mu5735%23
MU5735,2022-03-22,6217683074,N视频,2022年03月22日 22:42,微博视频号,【尊重真相敬畏生命，蹭流量营销不可取】#东航坠机事件不是营销工具#3月21日，东航MU5735航班坠毁事故令人痛心，相关救援正在进行。在这令人揪心的时刻，极少数企业和个别人却借机搞起了灾难营销。敬畏生命，不能仅靠呼吁，更需要监管和引导，这个道德底线需要全社会的共同守护。我们希望更多人不传谣、不信谣，谨慎转发、理性讨论，为真相留出一个清朗空间。 LN视频的微博视频 收起d,,,7,https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E4%BB%B6%E4%B8%8D%E6%98%AF%E8%90%A5%E9%94%80%E5%B7%A5%E5%85%B7%23//weibo.com/6217683074/LkXsT66A5?refer_flag=1001030103_javascript:void(0);http://t.cn/A66XmGNN
MU5735,2022-03-22,5815846170,A听海轩,2022年03月22日 22:42,vivo S10自然柔光人像,为东航MU5735航班上的所有的乘客及机组人员祈福，希望他们还有生还的机会。人的生命真的太脆弱，不知道意外和明天哪个先来，金钱、名利在生命的面前显得一文不值，珍惜当下时光，去品味自己爱吃的美食，去见自己相见的人，去看自己喜欢的风景，去做自己喜欢做的事，人生本就是一次次减法，来日并不方长。 收起d,,,赞,javascript:void(0);//weibo.com/5815846170/LkXsNpMlJ?refer_flag=1001030103_
MU5735,2022-03-22,1902373232,passion文龙,2022年03月22日 22:41,微博网页版,今天晚上九点，国家应急处置指挥部在广西梧州举行新闻发布会。会议通报：东航MU5735航班于3月21日13时16分从昆明起飞，14时23分飞机雷达信号消失，后经核实，飞机在广西壮族自治区梧州市藤县境内坠毁。机上上共有旅客123名，机组人员9人，截至目前，未发现机上幸存人员。根据昨天看到的非官方视频，飞机是高速垂直坠落，截至目前，甚至连一个遗体残骸都没有找到。这是中国民航过去12年，安全飞行1亿小时以上后，出现的极为严重的一次空难，也是应该中国历史上最为惨痛的空难之一，事件触及了很多人的神经，大家一是感到震惊，猜测事件的种种可能的原因；二是感到害怕，飞机已经成为很多人出行的选择，也是经常打交道的交通工具，面临这样惨痛的情况，让人心生胆怯；三是感叹人生之无常，生命之脆弱。很多人都在反思，安安稳稳、健健康康的“普通人”生活才是最可贵了，珍惜眼前、把握当下，过好每一天最重要。其实生命的意外时时刻刻都有可能发生，出门坐电梯、开车上路、工作、外出旅行、甚至在家里呆着，都有可能发生各种意外，除了意外，还有病魔折磨。人生无常，其实说的就是这个道理。那么我们到底该如何面对这种无常呢？过度的焦虑、害怕、躲避，其实没有用，该来的还是回来，用平常心去面对，保持积极、努力的生活，对意外抱有敬畏之心，做好自己的事，意外来了，也要平静的去面对，其实这就是生命本来的状态。非洲草原上的王者雄狮，不是也要随时面临来自其他雄狮的挑战，乃至面临来自鬣狗的偷袭，一旦失败，将面临独自离开、甚至死亡的结局。但这就是它的生命状态，新旧交替，生生不息。人类也是地球上的一种生命，有生就有死，这才是生命向前发展的一个状态，我们无法躲避，也不应为此去焦虑、去害怕，因为它就在那里，你无法改变任何事。我们只有认认真真、开开心心过好每一个生命存在的日子，给他人、给自己带来幸福，不断提升自己认识世界、理解世界的能力，才是对生命最好的回馈。把生命当作一段旅途，旅途可能长、也可能短，可能以不同的方式、在不同的地点开始、结束，这个旅途的开始和结束不是我们自己安排的，但旅行的过程是我们自己掌握的，我们可以让旅途变得更有意义、更开心、有更多你爱的和爱你的人，其实我们不应该过多的在乎旅途的长短，而更应该抱着一颗热烈的心，去努力为自己创造美好的旅途。 收起d,,,1,javascript:void(0);//weibo.com/1902373232/LkXsDmZ06?refer_flag=1001030103_
MU5735,2022-03-22,1966850262,亚历山大在基层,2022年03月22日 22:41,HUAWEI Mate 40 Pro,越来越诡异，人都一下子凭空消失了？@陆锡鑫 这么大得飞机，132位同胞，不管怎么坠毁，既然发现了残骸，总该会有生物性物质，难道整个飞机机身一下子扎到地底下去了？//@陆锡鑫:【#东航客机坠毁事件详情#公布 #尚未发现MU5735幸存人员#】====没有新的消息，继续等待救援现场的进展。 2青岛 收起d,,,赞,//weibo.com/1966850262/LkXsA85eO?refer_flag=1001030103_http://t.cn/R66p35Qhttps://s.weibo.com/weibo?q=%23%E5%B0%9A%E6%9C%AA%E5%8F%91%E7%8E%B0MU5735%E5%B9%B8%E5%AD%98%E4%BA%BA%E5%91%98%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E4%BA%8B%E4%BB%B6%E8%AF%A6%E6%83%85%23//weibo.com/n/%E9%99%86%E9%94%A1%E9%91%ABjavascript:void(0);
MU5735,2022-03-22,2027371350,一麻袋米,2022年03月22日 22:41,HUAWEI Mate 40 Pro,mu5735比mh370更让人难受，毕竟马航离生活很远，而国内航线离生活很近，每次遇到强烈颠簸的时候都在想，如果……记忆最深刻的一次是夜班飞机南航在禄口上空即将落地前往下掉了一下，一飞机熟睡的人都惊叫醒来，但愿逝者安息，没有痛苦，生者向前看…“如果明天你见不到我，那么祝你早安午安和晚安”by金凯利 收起d,1,1,7,//weibo.com/2027371350/LkXswiDdV?refer_flag=1001030103_javascript:void(0);
MU5735,2022-03-22,2083844833,搜狐新闻客户端,2022年03月22日 22:41,HarmonyOS设备,【#东航客机坠毁事件详情#公布 #尚未发现MU5735幸存人员#】民航局相关人员通报：东航MU5735航班于3月21日13时16分从昆明起飞， 14时17分保持巡航高度8900米进入广州管制区。14:20管制员发现飞机高度急剧下降，随即多次呼叫机组，但未收到任何回复，14:23飞机雷达信号消失，后经核实，飞机在广西壮族自治区梧州市藤县境内坠毁。截至目前，搜救工作尚未发现幸存人员，公安部门已对现场进行了封锁管控。机上共有旅客123名（无外籍旅客），机组人员9名（飞行员3名，乘务员5名，安全员1名）。截至目前，未发现机上幸存人员。事发飞机为2015年6月22日引进，截至事故发生时共飞行8986架次，总计18239小时。L央视新闻的微博视频 收起d,1,1,2,https://s.weibo.com/weibo?q=%23%E5%B0%9A%E6%9C%AA%E5%8F%91%E7%8E%B0MU5735%E5%B9%B8%E5%AD%98%E4%BA%BA%E5%91%98%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E4%BA%8B%E4%BB%B6%E8%AF%A6%E6%83%85%23//weibo.com/2083844833/LkXspflqK?refer_flag=1001030103_http://t.cn/A66XQDfJjavascript:void(0);
MU5735,2022-03-22,2087169013,法治日报,2022年03月22日 22:40,,【#山西一房地产公司借助航班事故发宣传广告被查#！】山西省晋中市市场监督管理局3月22日通报，之前借助MU5735航班事故发布广告海报的山西山江村房地产开发有限公司已被立案调查。通报指出，2022年3月21日晚，山西山江村房地产开发有限公司借助MU5735航班事故热点新闻，发布了含有事件元素的“新晋福邸”房地产宣传广告。晋中市市场监管局第一时间监测到后，连夜组织执法人员前往该公司售楼部进行调查核实。经调查，该广告属营销宣传员陈某看到航班失事报道后，以该事件为背景与田森集团策划部设计师共同制作了宣传广告，并通过微信朋友圈进行了宣传发布。法治日报全媒体记者注意到，网传的这张海报以一架正在起飞的飞机作为背景，配以文案“客机在广西发生事故，愿MU5735航班的亲人平安归家”。海报上不仅注明了楼盘的名称、面积，还标注了营销中心的位置和开发商名称。通报指出，执法人员到达现场核查后，留存了广告宣传图片、微信聊天记录以及相关证据，对集团负责人刘某进行了约谈，责令该公司立即停止发布违法广告的行为，并要求公司内部开展自查整改。目前该集团员工朋友圈相关内容已全部删除。晋中市市场监管局已对该公司进行了立案，将依法对该公司发布违法广告行为进行从严从重从快处理，目前案件正在进一步调查当中。#法报君说#不是什么热点都能蹭！靠“消费”灾难博眼球、吸流量只能让人反胃！最终也将被消费者抛弃！（全媒体记者 马超 王志堂） 收起d,18,4,15,//weibo.com/2087169013/LkXsdq5nA?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E6%B3%95%E6%8A%A5%E5%90%9B%E8%AF%B4%23javascript:void(0);https://s.weibo.com/weibo?q=%23%E5%B1%B1%E8%A5%BF%E4%B8%80%E6%88%BF%E5%9C%B0%E4%BA%A7%E5%85%AC%E5%8F%B8%E5%80%9F%E5%8A%A9%E8%88%AA%E7%8F%AD%E4%BA%8B%E6%95%85%E5%8F%91%E5%AE%A3%E4%BC%A0%E5%B9%BF%E5%91%8A%E8%A2%AB%E6%9F%A5%23
MU5735,2022-03-22,3273630001,小景超甜ya,2022年03月22日 22:40,iPhone 12 Pro Max,当坐飞机这件事如同家常便饭一样频繁发生在我的生活中 经年累月的安全罩突然被打破 让我觉得又难过又害怕 无论是和失事者还是他们的家属 都很难不共情 亦或是无比感同身受人们常说一路平安一路顺风 平平安安健健康康这样简单的祝福真的平凡又宝贵 人类是会受伤流血的肉体 无论科技怎么进步 死亡终究是让人无力的 好像我们平常许愿的时候也会天马行空的想象 后来随着年龄的增长会偷偷希望能实现小小的愿望就很满足了 可是谁又会把平安一生当作愿望呢 谁会想到意外来的这样突然啊 我想在家属眼里现在最大的心愿就是能得到平安的喜报 这样就够了拜托 让大家都如愿以偿吧#尚未发现MU5735幸存人员##多位失事客机家属抵达藤县##失事飞机残骸抛撒面积非常大# 收起d,,,3,//weibo.com/3273630001/LkXsbBq9V?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E5%B0%9A%E6%9C%AA%E5%8F%91%E7%8E%B0MU5735%E5%B9%B8%E5%AD%98%E4%BA%BA%E5%91%98%23https://s.weibo.com/weibo?q=%23%E5%A4%B1%E4%BA%8B%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E6%8A%9B%E6%92%92%E9%9D%A2%E7%A7%AF%E9%9D%9E%E5%B8%B8%E5%A4%A7%23javascript:void(0);https://s.weibo.com/weibo?q=%23%E5%A4%9A%E4%BD%8D%E5%A4%B1%E4%BA%8B%E5%AE%A2%E6%9C%BA%E5%AE%B6%E5%B1%9E%E6%8A%B5%E8%BE%BE%E8%97%A4%E5%8E%BF%23
MU5735,2022-03-22,6155344804,河北长安网,2022年03月22日 22:40,iPhone客户端,【#东航已联系到MU5735全部旅客家属#】今天的新闻发布会上，#东航表示MU5735起飞前符合适航要求#。东航发言人介绍，这架B737-800飞机编号是B1791，飞机机龄6.8年，起飞前符合适航要求。机上旅客123名，机组9名，共132人，机组人员健康状况良好、飞行经历完备。该航班13:16从昆明起飞并正常飞行，14:21左右飞行至广西梧州上空，地面监控系统显示该飞机高度突变，并随即失联，发生坠毁。目前，东航正积极配合开展事故原因调查。东航已开通援助热线电话，已与全部123名旅客的家属取得联系。@央视新闻 O东航空难丨东航：飞机起飞前符合适航要求 已联系到全部旅客家属 收起d,3,1,赞,http://t.cn/A66X81Tx//weibo.com/6155344804/LkXs5pbvY?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%B7%B2%E8%81%94%E7%B3%BB%E5%88%B0MU5735%E5%85%A8%E9%83%A8%E6%97%85%E5%AE%A2%E5%AE%B6%E5%B1%9E%23//weibo.com/n/%E5%A4%AE%E8%A7%86%E6%96%B0%E9%97%BBjavascript:void(0);https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E8%A1%A8%E7%A4%BAMU5735%E8%B5%B7%E9%A3%9E%E5%89%8D%E7%AC%A6%E5%90%88%E9%80%82%E8%88%AA%E8%A6%81%E6%B1%82%23
MU5735,2022-03-22,2138456601,诚信广东,2022年03月22日 22:40,,【#飞机急剧下降机组没有任何回复#】#东航客机坠毁事件详情#22日晚上九点，国家应急处置指挥部在广西梧州举行新闻发布会。发布东航客机坠毁事件的相关调查进展，并回答社会各界所关切的相关问题。民航局相关人员通报，东航MU5735航班于3月21日13时16分从昆明起飞， 14时17分保持巡航高度8900米进入广州管制区。14:20管制员发现飞机高度急剧下降，随即多次呼叫机组，但未收到任何回复，14:23飞机雷达信号消失，后经核实，飞机在广西壮族自治区梧州市藤县境内坠毁。截至22日凌晨，搜救工作尚未发现幸存人员，公安部门已对现场进行了封锁管控。#20220321MU5735#（央视新闻客户端，图源：人民日报）#诚信，我们的核心价值观# 收起d,,,赞,https://s.weibo.com/weibo?q=%23%E9%A3%9E%E6%9C%BA%E6%80%A5%E5%89%A7%E4%B8%8B%E9%99%8D%E6%9C%BA%E7%BB%84%E6%B2%A1%E6%9C%89%E4%BB%BB%E4%BD%95%E5%9B%9E%E5%A4%8D%23https://s.weibo.com/weibo/%23%E8%AF%9A%E4%BF%A1%EF%BC%8C%E6%88%91%E4%BB%AC%E7%9A%84%E6%A0%B8%E5%BF%83%E4%BB%B7%E5%80%BC%E8%A7%82%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E4%BA%8B%E4%BB%B6%E8%AF%A6%E6%83%85%23https://s.weibo.com/weibo?q=%2320220321MU5735%23//weibo.com/2138456601/LkXrXtMXP?refer_flag=1001030103_javascript:void(0);
MU5735,2022-03-22,7629113904,EROME-,2022年03月22日 22:40,iPhone客户端,一辈子有多长呢 几十年吗 这几年经历了太多了 疫情 战争 空难 到底什么时候才能结束呢 在生死面前 我们太弱小了 活在当下 想做的事要趁早 不要等大到离开之后再后悔 我一直祝福都是平安喜乐 我只希望我身边的人都平安健康 比起财富幸福这才是最重要的 希望世界和平 我们都能平平安安的度过一生希望MU5735的132个人都能平安 不管在哪里 祈望奇迹出现 收起d,,,赞,//weibo.com/7629113904/LkXrXpnjH?refer_flag=1001030103_javascript:void(0);
MU5735,2022-03-22,7197120817,满天星不是星星啊,2022年03月22日 22:39,iPhone客户端,MU5735航班给了我很大的震撼，这两天只要看到相关的新闻我就想哭，不过是平凡的一天，却一切都已经发生了变化。晚上我刷了萨利机长和中国机长，为幸存的这两架航班乘客高兴，对比坠落的MU5735，真的很难过，如今我仍在祈祷，希望没找到的乘客还都活着在等待救援这几年经历了太多，从疫情、报复伤人、车祸、飞机失事，只能感慨，要把每一天都好好过，要珍惜身边的每一个人，健康快乐平安最重要！ 收起d,,,赞,javascript:void(0);//weibo.com/7197120817/LkXrRhyym?refer_flag=1001030103_
MU5735,2022-03-22,1645705403,国际在线,2022年03月22日 22:39,微博视频号,【#东航客机坠毁事件详情#公布 #尚未发现MU5735幸存人员#】民航局相关人员通报：东航MU5735航班于3月21日13时16分从昆明起飞， 14时17分保持巡航高度8900米进入广州管制区。14:20管制员发现飞机高度急剧下降，随即多次呼叫机组，但未收到任何回复，14:23飞机雷达信号消失，后经核实，飞机在广西壮族自治区梧州市藤县境内坠毁。截至目前，搜救工作尚未发现幸存人员，公安部门已对现场进行了封锁管控。机上共有旅客123名（无外籍旅客），机组人员9名（飞行员3名，乘务员5名，安全员1名）。截至目前，未发现机上幸存人员。事发飞机为2015年6月22日引进，截至事故发生时共飞行8986架次，总计18239小时。（@央视新闻 ）L央视新闻的微博视频 收起d,,,1,//weibo.com/1645705403/LkXrPdtfc?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E5%B0%9A%E6%9C%AA%E5%8F%91%E7%8E%B0MU5735%E5%B9%B8%E5%AD%98%E4%BA%BA%E5%91%98%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E4%BA%8B%E4%BB%B6%E8%AF%A6%E6%83%85%23http://t.cn/A66XQDfJ//weibo.com/n/%E5%A4%AE%E8%A7%86%E6%96%B0%E9%97%BBjavascript:void(0);
MU5735,2022-03-22,1803457264,乡野经典中医,2022年03月22日 22:39,微博网页版,#晚安##机场已登记6名东航失联乘客信息# 调查工作繁琐，搜救难度又大，山坡杂草丛生，树林密集，又是下雨天，只能说沉重哀悼千言万语唯化作叹息，就正如一句话所说，我甚至来不及亲吻你的骨灰，只能对着空气哀鸣， 这就是亲属此时的心情吧。唯愿天堂没有悲剧，人间再也没有痛楚。#东航客机坠毁事件详情#公布 #尚未发现MU5735幸存人员# 收起d,,1,赞,/weibo?q=%23%E6%9C%BA%E5%9C%BA%E5%B7%B2%E7%99%BB%E8%AE%B06%E5%90%8D%E4%B8%9C%E8%88%AA%E5%A4%B1%E8%81%94%E4%B9%98%E5%AE%A2%E4%BF%A1%E6%81%AF%23//weibo.com/1803457264/LkXrO0qxX?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23%E6%99%9A%E5%AE%89%23https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E4%BA%8B%E4%BB%B6%E8%AF%A6%E6%83%85%23https://s.weibo.com/weibo?q=%23%E5%B0%9A%E6%9C%AA%E5%8F%91%E7%8E%B0MU5735%E5%B9%B8%E5%AD%98%E4%BA%BA%E5%91%98%23javascript:void(0);
MU5735,2022-03-22,2087169013,法治日报,2022年03月22日 22:39,微博视频号,【#东航坠机事故原因尚无清晰判断# 将全力搜集各方证据】中国民用航空局航空安全办公室主任朱涛通报，#失事飞机损毁严重调查难度很大#。鉴于调查工作刚刚开始，以目前掌握的信息，还无法对于事故的原因有一个清晰的判断。下一步调查组将全力以赴搜集各方证据，重点在事发现场飞行记录器的搜寻，并综合各方面信息开展事故原因分析工作，深入全面查明事故原因，一旦调查工作取得进展，将在第一时间公布。#mu5735搜寻新闻发布会#via.人民日报L人民日报的微博视频 收起d,3,,3,//weibo.com/2087169013/LkXrLCjHt?refer_flag=1001030103_http://t.cn/A66X8Rq3https://s.weibo.com/weibo?q=%23%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E6%95%85%E5%8E%9F%E5%9B%A0%E5%B0%9A%E6%97%A0%E6%B8%85%E6%99%B0%E5%88%A4%E6%96%AD%23javascript:void(0);https://s.weibo.com/weibo?q=%23%E5%A4%B1%E4%BA%8B%E9%A3%9E%E6%9C%BA%E6%8D%9F%E6%AF%81%E4%B8%A5%E9%87%8D%E8%B0%83%E6%9F%A5%E9%9A%BE%E5%BA%A6%E5%BE%88%E5%A4%A7%23https://s.weibo.com/weibo?q=%23mu5735%E6%90%9C%E5%AF%BB%E6%96%B0%E9%97%BB%E5%8F%91%E5%B8%83%E4%BC%9A%23
MU5735,2022-03-22,6973624126,浅爱的微笑,2022年03月22日 22:39,vivo T1 全芯高能,【#失事飞机残骸抛撒面积非常大#，甚至出现在山的另一边】东航坠机事故搜救工作正全力进行。总台记者在现场了解到：①#MU5735坠机区果园梯田被冲击成平地#、水坑，大腿粗的竹子撕裂倒伏，一些树干完全断裂；②救援核心区约半个足球场大，但飞机残骸的抛撒面积非常大，山的另一边甚至也发现飞机残骸，搜寻工作非常艰难。#总台直击东航坠机事故救援现场# 2洛阳 收起d,,,2,http://t.cn/RyhTm9chttps://s.weibo.com/weibo?q=%23%E6%80%BB%E5%8F%B0%E7%9B%B4%E5%87%BB%E4%B8%9C%E8%88%AA%E5%9D%A0%E6%9C%BA%E4%BA%8B%E6%95%85%E6%95%91%E6%8F%B4%E7%8E%B0%E5%9C%BA%23https://s.weibo.com/weibo?q=%23%E5%A4%B1%E4%BA%8B%E9%A3%9E%E6%9C%BA%E6%AE%8B%E9%AA%B8%E6%8A%9B%E6%92%92%E9%9D%A2%E7%A7%AF%E9%9D%9E%E5%B8%B8%E5%A4%A7%23javascript:void(0);//weibo.com/6973624126/LkXrL37dH?refer_flag=1001030103_https://s.weibo.com/weibo?q=%23MU5735%E5%9D%A0%E6%9C%BA%E5%8C%BA%E6%9E%9C%E5%9B%AD%E6%A2%AF%E7%94%B0%E8%A2%AB%E5%86%B2%E5%87%BB%E6%88%90%E5%B9%B3%E5%9C%B0%23
